"","id1","id2","n","actor.obs","subject.obs","ave.obs","frequency"
"6442","7218","7328",0,0,0,0,0
"6443","7219","7328",0,0,0,0,0
"6444","7220","7328",0,0,0,0,0
"6445","7221","7328",0,0,0,0,0
"6446","7222","7328",0,0,0,0,0
"6447","7225","7328",0,0,0,0,0
"6448","7227","7328",0,0,0,0,0
"6449","7230","7328",1,16.5,46.5,31.5,0.0317460317460317
"6450","7232","7328",0,0,0,0,0
"6451","7233","7328",0,0,0,0,0
"6452","7234","7328",0,0,0,0,0
"6453","7236","7328",0,0,0,0,0
"6454","7243","7328",0,0,0,0,0
"6455","7246","7328",0,0,0,0,0
"6456","7253","7328",0,0,0,0,0
"6457","7255","7328",0,0,0,0,0
"6458","7263","7328",6,50.8333333333333,46.5,48.6666666666667,0.123287671232877
"6459","7265","7328",0,0,0,0,0
"6460","7267","7328",2,35.5,46.5,41,0.0487804878048781
"6461","7268","7328",0,0,0,0,0
"6462","7270","7328",0,0,0,0,0
"6463","7271","7328",0,0,0,0,0
"6464","7274","7328",0,0,0,0,0
"6465","7276","7328",0,0,0,0,0
"6466","7278","7328",0,0,0,0,0
"6467","7279","7328",0,0,0,0,0
"6468","7280","7328",0,0,0,0,0
"6469","7286","7328",0,0,0,0,0
"6470","7290","7328",0,0,0,0,0
"6471","7291","7328",0,0,0,0,0
"6472","7295","7328",0,0,0,0,0
"6473","7298","7328",0,0,0,0,0
"6474","7302","7328",0,0,0,0,0
"6475","7304","7328",0,0,0,0,0
"6476","7313","7328",0,0,0,0,0
"6477","7314","7328",0,0,0,0,0
"6478","7315","7328",0,0,0,0,0
"6479","7323","7328",0,0,0,0,0
"6480","7324","7328",0,0,0,0,0
"6481","7334","7328",0,0,0,0,0
"6482","7339","7328",0,0,0,0,0
"6483","7340","7328",0,0,0,0,0
"6484","7342","7328",0,0,0,0,0
"6485","7345","7328",0,0,0,0,0
"6486","7346","7328",0,0,0,0,0
"6487","7352","7328",0,0,0,0,0
"6488","7355","7328",0,0,0,0,0
"6489","7363","7328",0,0,0,0,0
"6490","7366","7328",0,0,0,0,0
"6491","7367","7328",0,0,0,0,0
"6492","7369","7328",0,0,0,0,0
"6493","7380","7328",0,0,0,0,0
"6494","7381","7328",0,0,0,0,0
"6495","7384","7328",0,0,0,0,0
"6496","7386","7328",0,0,0,0,0
"6497","7390","7328",0,0,0,0,0
"6498","7391","7328",0,0,0,0,0
"6499","7398","7328",0,0,0,0,0
"6500","7399","7328",0,0,0,0,0
"6501","7407","7328",0,0,0,0,0
"6502","7410","7328",0,0,0,0,0
"6503","7424","7328",0,0,0,0,0
"6504","7425","7328",0,0,0,0,0
"6505","7426","7328",0,0,0,0,0
"6506","7427","7328",4,49.5,46.5,48,0.0833333333333333
"6507","7430","7328",0,0,0,0,0
"6508","7433","7328",0,0,0,0,0
"6509","7443","7328",0,0,0,0,0
"6510","7448","7328",0,0,0,0,0
"6511","7450","7328",0,0,0,0,0
"6512","7452","7328",0,0,0,0,0
"6513","7453","7328",1,34.3333333333333,46.5,40.4166666666667,0.0247422680412371
"6514","7455","7328",1,37.6666666666667,46.5,42.0833333333333,0.0237623762376238
"6515","7456","7328",0,0,0,0,0
"6516","7460","7328",0,0,0,0,0
"6517","7461","7328",0,0,0,0,0
"6518","7462","7328",0,0,0,0,0
"6519","7472","7328",1,33,46.5,39.75,0.0251572327044025
"6520","7474","7328",0,0,0,0,0
"6521","7475","7328",0,0,0,0,0
"6522","7477","7328",0,0,0,0,0
"6523","7479","7328",0,0,0,0,0
"6524","7480","7328",0,0,0,0,0
"6525","7482","7328",0,0,0,0,0
"6526","7485","7328",0,0,0,0,0
"6527","7486","7328",0,0,0,0,0
"6528","6814","7334",0,0,0,0,0
"6529","6833","7334",0,0,0,0,0
"6530","6879","7334",0,0,0,0,0
"6531","6888","7334",0,0,0,0,0
"6532","6905","7334",0,0,0,0,0
"6533","6937","7334",0,0,0,0,0
"6534","7010","7334",0,0,0,0,0
"6535","7038","7334",0,0,0,0,0
"6536","7040","7334",0,0,0,0,0
"6537","7055","7334",0,0,0,0,0
"6538","7065","7334",0,0,0,0,0
"6539","7072","7334",0,0,0,0,0
"6540","7083","7334",0,0,0,0,0
"6541","7139","7334",0,0,0,0,0
"6542","7186","7334",0,0,0,0,0
"6543","7190","7334",0,0,0,0,0
"6544","7194","7334",0,0,0,0,0
"6545","7197","7334",0,0,0,0,0
"6546","7204","7334",0,0,0,0,0
"6547","7207","7334",0,0,0,0,0
"6548","7214","7334",0,0,0,0,0
"6549","7218","7334",0,0,0,0,0
"6550","7219","7334",0,0,0,0,0
"6551","7220","7334",0,0,0,0,0
"6552","7221","7334",0,0,0,0,0
"6553","7222","7334",0,0,0,0,0
"6554","7225","7334",0,0,0,0,0
"6555","7227","7334",0,0,0,0,0
"6556","7230","7334",0,0,0,0,0
"6557","7232","7334",0,0,0,0,0
"6558","7233","7334",0,0,0,0,0
"6559","7234","7334",0,0,0,0,0
"6560","7236","7334",0,0,0,0,0
"6561","7243","7334",0,0,0,0,0
"6562","7246","7334",0,0,0,0,0
"6563","7253","7334",0,0,0,0,0
"6564","7255","7334",0,0,0,0,0
"6565","7263","7334",0,0,0,0,0
"6566","7265","7334",0,0,0,0,0
"6567","7267","7334",0,0,0,0,0
"6568","7268","7334",0,0,0,0,0
"6569","7270","7334",0,0,0,0,0
"6570","7271","7334",0,0,0,0,0
"6571","7274","7334",0,0,0,0,0
"6572","7276","7334",0,0,0,0,0
"6573","7278","7334",0,0,0,0,0
"6574","7279","7334",0,0,0,0,0
"6575","7280","7334",0,0,0,0,0
"6576","7286","7334",0,0,0,0,0
"6577","7290","7334",0,0,0,0,0
"6578","7291","7334",0,0,0,0,0
"6579","7295","7334",2,29.8333333333333,28,28.9166666666667,0.069164265129683
"6580","7298","7334",0,0,0,0,0
"6581","7302","7334",0,0,0,0,0
"6582","7304","7334",0,0,0,0,0
"6583","7313","7334",0,0,0,0,0
"6584","7314","7334",0,0,0,0,0
"6585","7315","7334",0,0,0,0,0
"6586","7323","7334",0,0,0,0,0
"6587","7324","7334",0,0,0,0,0
"6588","7328","7334",0,0,0,0,0
"6589","7339","7334",0,0,0,0,0
"6590","7340","7334",0,0,0,0,0
"6591","7342","7334",0,0,0,0,0
"6592","7345","7334",0,0,0,0,0
"6593","7346","7334",0,0,0,0,0
"6594","7352","7334",0,0,0,0,0
"6595","7355","7334",0,0,0,0,0
"6596","7363","7334",0,0,0,0,0
"6597","7366","7334",0,0,0,0,0
"6598","7367","7334",0,0,0,0,0
"6599","7369","7334",0,0,0,0,0
"6600","7380","7334",0,0,0,0,0
"6601","7381","7334",0,0,0,0,0
"6602","7384","7334",0,0,0,0,0
"6603","7386","7334",0,0,0,0,0
"6604","7390","7334",0,0,0,0,0
"6605","7391","7334",0,0,0,0,0
"6606","7398","7334",0,0,0,0,0
"6607","7399","7334",0,0,0,0,0
"6608","7407","7334",0,0,0,0,0
"6609","7410","7334",0,0,0,0,0
"6610","7424","7334",0,0,0,0,0
"6611","7425","7334",0,0,0,0,0
"6612","7426","7334",0,0,0,0,0
"6613","7427","7334",0,0,0,0,0
"6614","7430","7334",0,0,0,0,0
"6615","7433","7334",0,0,0,0,0
"6616","7443","7334",0,0,0,0,0
"6617","7448","7334",0,0,0,0,0
"6618","7450","7334",0,0,0,0,0
"6619","7452","7334",0,0,0,0,0
"6620","7453","7334",0,0,0,0,0
"6621","7455","7334",0,0,0,0,0
"6622","7456","7334",0,0,0,0,0
"6623","7460","7334",0,0,0,0,0
"6624","7461","7334",0,0,0,0,0
"6625","7462","7334",0,0,0,0,0
"6626","7472","7334",0,0,0,0,0
"6627","7474","7334",0,0,0,0,0
"6628","7475","7334",0,0,0,0,0
"6629","7477","7334",0,0,0,0,0
"6630","7479","7334",0,0,0,0,0
"6631","7480","7334",0,0,0,0,0
"6632","7482","7334",0,0,0,0,0
"6633","7485","7334",0,0,0,0,0
"6634","7486","7334",0,0,0,0,0
"6635","6814","7339",0,0,0,0,0
"6636","6833","7339",0,0,0,0,0
"6637","6879","7339",1,13,22.8333333333333,17.9166666666667,0.0558139534883721
"6638","6888","7339",0,0,0,0,0
"6639","6905","7339",0,0,0,0,0
"6640","6937","7339",0,0,0,0,0
"6641","7010","7339",0,0,0,0,0
"6642","7038","7339",1,26.8333333333333,22.8333333333333,24.8333333333333,0.0402684563758389
"6643","7040","7339",0,0,0,0,0
"6644","7055","7339",0,0,0,0,0
"6645","7065","7339",0,0,0,0,0
"6646","7072","7339",0,0,0,0,0
"6647","7083","7339",0,0,0,0,0
"6648","7139","7339",0,0,0,0,0
"6649","7186","7339",0,0,0,0,0
"6650","7190","7339",0,0,0,0,0
"6651","7194","7339",0,0,0,0,0
"6652","7197","7339",0,0,0,0,0
"6653","7204","7339",0,0,0,0,0
"6654","7207","7339",0,0,0,0,0
"6655","7214","7339",0,0,0,0,0
"6656","7218","7339",0,0,0,0,0
"6657","7219","7339",0,0,0,0,0
"6658","7220","7339",0,0,0,0,0
"6659","7221","7339",0,0,0,0,0
"6660","7222","7339",0,0,0,0,0
"6661","7225","7339",0,0,0,0,0
"6662","7227","7339",0,0,0,0,0
"6663","7230","7339",0,0,0,0,0
"6664","7232","7339",0,0,0,0,0
"6665","7233","7339",0,0,0,0,0
"6666","7234","7339",0,0,0,0,0
"6667","7236","7339",0,0,0,0,0
"6668","7243","7339",0,0,0,0,0
"6669","7246","7339",0,0,0,0,0
"6670","7253","7339",0,0,0,0,0
"6671","7255","7339",0,0,0,0,0
"6672","7263","7339",0,0,0,0,0
"6673","7265","7339",0,0,0,0,0
"6674","7267","7339",0,0,0,0,0
"6675","7268","7339",0,0,0,0,0
"6676","7270","7339",0,0,0,0,0
"6677","7271","7339",0,0,0,0,0
"6678","7274","7339",0,0,0,0,0
"6679","7276","7339",0,0,0,0,0
"6680","7278","7339",0,0,0,0,0
"6681","7279","7339",0,0,0,0,0
"6682","7280","7339",0,0,0,0,0
"6683","7286","7339",0,0,0,0,0
"6684","7290","7339",0,0,0,0,0
"6685","7291","7339",0,0,0,0,0
"6686","7295","7339",0,0,0,0,0
"6687","7298","7339",0,0,0,0,0
"6688","7302","7339",0,0,0,0,0
"6689","7304","7339",0,0,0,0,0
"6690","7313","7339",0,0,0,0,0
"6691","7314","7339",0,0,0,0,0
"6692","7315","7339",0,0,0,0,0
"6693","7323","7339",0,0,0,0,0
"6694","7324","7339",0,0,0,0,0
"6695","7328","7339",0,0,0,0,0
"6696","7334","7339",0,0,0,0,0
"6697","7340","7339",0,0,0,0,0
"6698","7342","7339",0,0,0,0,0
"6699","7345","7339",0,0,0,0,0
"6700","7346","7339",0,0,0,0,0
"6701","7352","7339",0,0,0,0,0
"6702","7355","7339",0,0,0,0,0
"6703","7363","7339",0,0,0,0,0
"6704","7366","7339",0,0,0,0,0
"6705","7367","7339",0,0,0,0,0
"6706","7369","7339",0,0,0,0,0
"6707","7380","7339",0,0,0,0,0
"6708","7381","7339",0,0,0,0,0
"6709","7384","7339",0,0,0,0,0
"6710","7386","7339",0,0,0,0,0
"6711","7390","7339",0,0,0,0,0
"6712","7391","7339",0,0,0,0,0
"6713","7398","7339",0,0,0,0,0
"6714","7399","7339",0,0,0,0,0
"6715","7407","7339",0,0,0,0,0
"6716","7410","7339",0,0,0,0,0
"6717","7424","7339",0,0,0,0,0
"6718","7425","7339",0,0,0,0,0
"6719","7426","7339",0,0,0,0,0
"6720","7427","7339",0,0,0,0,0
"6721","7430","7339",0,0,0,0,0
"6722","7433","7339",0,0,0,0,0
"6723","7443","7339",0,0,0,0,0
"6724","7448","7339",0,0,0,0,0
"6725","7450","7339",0,0,0,0,0
"6726","7452","7339",0,0,0,0,0
"6727","7453","7339",0,0,0,0,0
"6728","7455","7339",0,0,0,0,0
"6729","7456","7339",0,0,0,0,0
"6730","7460","7339",0,0,0,0,0
"6731","7461","7339",0,0,0,0,0
"6732","7462","7339",0,0,0,0,0
"6733","7472","7339",0,0,0,0,0
"6734","7474","7339",0,0,0,0,0
"6735","7475","7339",0,0,0,0,0
"6736","7477","7339",0,0,0,0,0
"6737","7479","7339",0,0,0,0,0
"6738","7480","7339",0,0,0,0,0
"6739","7482","7339",0,0,0,0,0
"6740","7485","7339",0,0,0,0,0
"6741","7486","7339",0,0,0,0,0
"6742","6814","7340",0,0,0,0,0
"6743","6833","7340",0,0,0,0,0
"6744","6879","7340",0,0,0,0,0
"6745","6888","7340",0,0,0,0,0
"6746","6905","7340",0,0,0,0,0
"6747","6937","7340",0,0,0,0,0
"6748","7010","7340",0,0,0,0,0
"6749","7038","7340",0,0,0,0,0
"6750","7040","7340",0,0,0,0,0
"6751","7055","7340",0,0,0,0,0
"6752","7065","7340",0,0,0,0,0
"6753","7072","7340",0,0,0,0,0
"6754","7083","7340",0,0,0,0,0
"6755","7139","7340",0,0,0,0,0
"6756","7186","7340",0,0,0,0,0
"6757","7190","7340",0,0,0,0,0
"6758","7194","7340",0,0,0,0,0
"6759","7197","7340",0,0,0,0,0
"6760","7204","7340",0,0,0,0,0
"6761","7207","7340",0,0,0,0,0
"6762","7214","7340",0,0,0,0,0
"6763","7218","7340",0,0,0,0,0
"6764","7219","7340",0,0,0,0,0
"6765","7220","7340",0,0,0,0,0
"6766","7221","7340",0,0,0,0,0
"6767","7222","7340",0,0,0,0,0
"6768","7225","7340",0,0,0,0,0
"6769","7227","7340",0,0,0,0,0
"6770","7230","7340",0,0,0,0,0
"6771","7232","7340",0,0,0,0,0
"6772","7233","7340",0,0,0,0,0
"6773","7234","7340",0,0,0,0,0
"6774","7236","7340",0,0,0,0,0
"6775","7243","7340",0,0,0,0,0
"6776","7246","7340",0,0,0,0,0
"6777","7253","7340",0,0,0,0,0
"6778","7255","7340",0,0,0,0,0
"6779","7263","7340",0,0,0,0,0
"6780","7265","7340",0,0,0,0,0
"6781","7267","7340",0,0,0,0,0
"6782","7268","7340",0,0,0,0,0
"6783","7270","7340",0,0,0,0,0
"6784","7271","7340",0,0,0,0,0
"6785","7274","7340",0,0,0,0,0
"6786","7276","7340",0,0,0,0,0
"6787","7278","7340",0,0,0,0,0
"6788","7279","7340",0,0,0,0,0
"6789","7280","7340",0,0,0,0,0
"6790","7286","7340",0,0,0,0,0
"6791","7290","7340",0,0,0,0,0
"6792","7291","7340",0,0,0,0,0
"6793","7295","7340",0,0,0,0,0
"6794","7298","7340",0,0,0,0,0
"6795","7302","7340",0,0,0,0,0
"6796","7304","7340",0,0,0,0,0
"6797","7313","7340",0,0,0,0,0
"6798","7314","7340",0,0,0,0,0
"6799","7315","7340",0,0,0,0,0
"6800","7323","7340",0,0,0,0,0
"6801","7324","7340",0,0,0,0,0
"6802","7328","7340",0,0,0,0,0
"6803","7334","7340",0,0,0,0,0
"6804","7339","7340",0,0,0,0,0
"6805","7342","7340",0,0,0,0,0
"6806","7345","7340",0,0,0,0,0
"6807","7346","7340",0,0,0,0,0
"6808","7352","7340",0,0,0,0,0
"6809","7355","7340",0,0,0,0,0
"6810","7363","7340",0,0,0,0,0
"6811","7366","7340",0,0,0,0,0
"6812","7367","7340",0,0,0,0,0
"6813","7369","7340",0,0,0,0,0
"6814","7380","7340",0,0,0,0,0
"6815","7381","7340",0,0,0,0,0
"6816","7384","7340",0,0,0,0,0
"6817","7386","7340",0,0,0,0,0
"6818","7390","7340",0,0,0,0,0
"6819","7391","7340",0,0,0,0,0
"6820","7398","7340",0,0,0,0,0
"6821","7399","7340",0,0,0,0,0
"6822","7407","7340",0,0,0,0,0
"6823","7410","7340",0,0,0,0,0
"6824","7424","7340",0,0,0,0,0
"6825","7425","7340",0,0,0,0,0
"6826","7426","7340",0,0,0,0,0
"6827","7427","7340",0,0,0,0,0
"6828","7430","7340",0,0,0,0,0
"6829","7433","7340",0,0,0,0,0
"6830","7443","7340",0,0,0,0,0
"6831","7448","7340",0,0,0,0,0
"6832","7450","7340",0,0,0,0,0
"6833","7452","7340",0,0,0,0,0
"6834","7453","7340",0,0,0,0,0
"6835","7455","7340",0,0,0,0,0
"6836","7456","7340",0,0,0,0,0
"6837","7460","7340",0,0,0,0,0
"6838","7461","7340",0,0,0,0,0
"6839","7462","7340",0,0,0,0,0
"6840","7472","7340",0,0,0,0,0
"6841","7474","7340",0,0,0,0,0
"6842","7475","7340",0,0,0,0,0
"6843","7477","7340",0,0,0,0,0
"6844","7479","7340",0,0,0,0,0
"6845","7480","7340",0,0,0,0,0
"6846","7482","7340",0,0,0,0,0
"6847","7485","7340",0,0,0,0,0
"6848","7486","7340",0,0,0,0,0
"6849","6814","7342",0,0,0,0,0
"6850","6833","7342",0,0,0,0,0
"6851","6879","7342",0,0,0,0,0
"6852","6888","7342",0,0,0,0,0
"6853","6905","7342",0,0,0,0,0
"6854","6937","7342",0,0,0,0,0
"6855","7010","7342",0,0,0,0,0
"6856","7038","7342",0,0,0,0,0
"6857","7040","7342",0,0,0,0,0
"6858","7055","7342",0,0,0,0,0
"6859","7065","7342",0,0,0,0,0
"6860","7072","7342",0,0,0,0,0
"6861","7083","7342",0,0,0,0,0
"6862","7139","7342",0,0,0,0,0
"6863","7186","7342",1,29.3333333333333,28.5,28.9166666666667,0.0345821325648415
"6864","7190","7342",0,0,0,0,0
"6865","7194","7342",0,0,0,0,0
"6866","7197","7342",0,0,0,0,0
"6867","7204","7342",1,2.83333333333333,28.5,15.6666666666667,0.0638297872340426
"6868","7207","7342",0,0,0,0,0
"6869","7214","7342",0,0,0,0,0
"6870","7218","7342",0,0,0,0,0
"6871","7219","7342",0,0,0,0,0
"6872","7220","7342",2,31.8333333333333,28.5,30.1666666666667,0.0662983425414365
"6873","7221","7342",0,0,0,0,0
"6874","7222","7342",1,16.5,28.5,22.5,0.0444444444444444
"6875","7225","7342",0,0,0,0,0
"6876","7227","7342",0,0,0,0,0
"6877","7230","7342",0,0,0,0,0
"6878","7232","7342",0,0,0,0,0
"6879","7233","7342",0,0,0,0,0
"6880","7234","7342",0,0,0,0,0
"6881","7236","7342",0,0,0,0,0
"6882","7243","7342",0,0,0,0,0
"6883","7246","7342",0,0,0,0,0
"6884","7253","7342",0,0,0,0,0
"6885","7255","7342",0,0,0,0,0
"6886","7263","7342",0,0,0,0,0
"6887","7265","7342",0,0,0,0,0
"6888","7267","7342",0,0,0,0,0
"6889","7268","7342",0,0,0,0,0
"6890","7270","7342",0,0,0,0,0
"6891","7271","7342",0,0,0,0,0
"6892","7274","7342",0,0,0,0,0
"6893","7276","7342",0,0,0,0,0
"6894","7278","7342",0,0,0,0,0
"6895","7279","7342",0,0,0,0,0
"6896","7280","7342",0,0,0,0,0
"6897","7286","7342",0,0,0,0,0
"6898","7290","7342",0,0,0,0,0
"6899","7291","7342",1,26.5,28.5,27.5,0.0363636363636364
"6900","7295","7342",0,0,0,0,0
"6901","7298","7342",0,0,0,0,0
"6902","7302","7342",0,0,0,0,0
"6903","7304","7342",0,0,0,0,0
"6904","7313","7342",0,0,0,0,0
"6905","7314","7342",0,0,0,0,0
"6906","7315","7342",0,0,0,0,0
"6907","7323","7342",0,0,0,0,0
"6908","7324","7342",0,0,0,0,0
"6909","7328","7342",0,0,0,0,0
"6910","7334","7342",0,0,0,0,0
"6911","7339","7342",0,0,0,0,0
"6912","7340","7342",0,0,0,0,0
"6913","7345","7342",0,0,0,0,0
"6914","7346","7342",0,0,0,0,0
"6915","7352","7342",0,0,0,0,0
"6916","7355","7342",0,0,0,0,0
"6917","7363","7342",0,0,0,0,0
"6918","7366","7342",0,0,0,0,0
"6919","7367","7342",0,0,0,0,0
"6920","7369","7342",0,0,0,0,0
"6921","7380","7342",0,0,0,0,0
"6922","7381","7342",0,0,0,0,0
"6923","7384","7342",0,0,0,0,0
"6924","7386","7342",0,0,0,0,0
"6925","7390","7342",0,0,0,0,0
"6926","7391","7342",0,0,0,0,0
"6927","7398","7342",0,0,0,0,0
"6928","7399","7342",0,0,0,0,0
"6929","7407","7342",0,0,0,0,0
"6930","7410","7342",0,0,0,0,0
"6931","7424","7342",0,0,0,0,0
"6932","7425","7342",0,0,0,0,0
"6933","7426","7342",0,0,0,0,0
"6934","7427","7342",0,0,0,0,0
"6935","7430","7342",0,0,0,0,0
"6936","7433","7342",0,0,0,0,0
"6937","7443","7342",0,0,0,0,0
"6938","7448","7342",0,0,0,0,0
"6939","7450","7342",0,0,0,0,0
"6940","7452","7342",0,0,0,0,0
"6941","7453","7342",0,0,0,0,0
"6942","7455","7342",0,0,0,0,0
"6943","7456","7342",0,0,0,0,0
"6944","7460","7342",0,0,0,0,0
"6945","7461","7342",0,0,0,0,0
"6946","7462","7342",0,0,0,0,0
"6947","7472","7342",0,0,0,0,0
"6948","7474","7342",0,0,0,0,0
"6949","7475","7342",0,0,0,0,0
"6950","7477","7342",0,0,0,0,0
"6951","7479","7342",0,0,0,0,0
"6952","7480","7342",0,0,0,0,0
"6953","7482","7342",0,0,0,0,0
"6954","7485","7342",0,0,0,0,0
"6955","7486","7342",0,0,0,0,0
"6956","6814","7345",0,0,0,0,0
"6957","6833","7345",0,0,0,0,0
"6958","6879","7345",0,0,0,0,0
"6959","6888","7345",0,0,0,0,0
"6960","6905","7345",0,0,0,0,0
"6961","6937","7345",0,0,0,0,0
"6962","7010","7345",0,0,0,0,0
"6963","7038","7345",0,0,0,0,0
"6964","7040","7345",0,0,0,0,0
"6965","7055","7345",0,0,0,0,0
"6966","7065","7345",0,0,0,0,0
"6967","7072","7345",0,0,0,0,0
"6968","7083","7345",0,0,0,0,0
"6969","7139","7345",0,0,0,0,0
"6970","7186","7345",0,0,0,0,0
"6971","7190","7345",0,0,0,0,0
"6972","7194","7345",0,0,0,0,0
"6973","7197","7345",0,0,0,0,0
"6974","7204","7345",0,0,0,0,0
"6975","7207","7345",0,0,0,0,0
"6976","7214","7345",0,0,0,0,0
"6977","7218","7345",0,0,0,0,0
"6978","7219","7345",0,0,0,0,0
"6979","7220","7345",0,0,0,0,0
"6980","7221","7345",0,0,0,0,0
"6981","7222","7345",0,0,0,0,0
"6982","7225","7345",0,0,0,0,0
"6983","7227","7345",0,0,0,0,0
"6984","7230","7345",0,0,0,0,0
"6985","7232","7345",0,0,0,0,0
"6986","7233","7345",0,0,0,0,0
"6987","7234","7345",0,0,0,0,0
"6988","7236","7345",0,0,0,0,0
"6989","7243","7345",0,0,0,0,0
"6990","7246","7345",0,0,0,0,0
"6991","7253","7345",0,0,0,0,0
"6992","7255","7345",0,0,0,0,0
"6993","7263","7345",0,0,0,0,0
"6994","7265","7345",0,0,0,0,0
"6995","7267","7345",0,0,0,0,0
"6996","7268","7345",0,0,0,0,0
"6997","7270","7345",0,0,0,0,0
"6998","7271","7345",0,0,0,0,0
"6999","7274","7345",0,0,0,0,0
"7000","7276","7345",0,0,0,0,0
"7001","7278","7345",0,0,0,0,0
"7002","7279","7345",0,0,0,0,0
"7003","7280","7345",0,0,0,0,0
"7004","7286","7345",0,0,0,0,0
"7005","7290","7345",0,0,0,0,0
"7006","7291","7345",0,0,0,0,0
"7007","7295","7345",0,0,0,0,0
"7008","7298","7345",0,0,0,0,0
"7009","7302","7345",0,0,0,0,0
"7010","7304","7345",0,0,0,0,0
"7011","7313","7345",0,0,0,0,0
"7012","7314","7345",0,0,0,0,0
"7013","7315","7345",0,0,0,0,0
"7014","7323","7345",0,0,0,0,0
"7015","7324","7345",0,0,0,0,0
"7016","7328","7345",0,0,0,0,0
"7017","7334","7345",0,0,0,0,0
"7018","7339","7345",0,0,0,0,0
"7019","7340","7345",0,0,0,0,0
"7020","7342","7345",0,0,0,0,0
"7021","7346","7345",0,0,0,0,0
"7022","7352","7345",0,0,0,0,0
"7023","7355","7345",0,0,0,0,0
"7024","7363","7345",0,0,0,0,0
"7025","7366","7345",0,0,0,0,0
"7026","7367","7345",0,0,0,0,0
"7027","7369","7345",0,0,0,0,0
"7028","7380","7345",0,0,0,0,0
"7029","7381","7345",0,0,0,0,0
"7030","7384","7345",0,0,0,0,0
"7031","7386","7345",0,0,0,0,0
"7032","7390","7345",0,0,0,0,0
"7033","7391","7345",0,0,0,0,0
"7034","7398","7345",0,0,0,0,0
"7035","7399","7345",0,0,0,0,0
"7036","7407","7345",0,0,0,0,0
"7037","7410","7345",0,0,0,0,0
"7038","7424","7345",0,0,0,0,0
"7039","7425","7345",0,0,0,0,0
"7040","7426","7345",0,0,0,0,0
"7041","7427","7345",0,0,0,0,0
"7042","7430","7345",0,0,0,0,0
"7043","7433","7345",0,0,0,0,0
"7044","7443","7345",0,0,0,0,0
"7045","7448","7345",0,0,0,0,0
"7046","7450","7345",0,0,0,0,0
"7047","7452","7345",0,0,0,0,0
"7048","7453","7345",0,0,0,0,0
"7049","7455","7345",0,0,0,0,0
"7050","7456","7345",0,0,0,0,0
"7051","7460","7345",0,0,0,0,0
"7052","7461","7345",0,0,0,0,0
"7053","7462","7345",0,0,0,0,0
"7054","7472","7345",0,0,0,0,0
"7055","7474","7345",0,0,0,0,0
"7056","7475","7345",0,0,0,0,0
"7057","7477","7345",0,0,0,0,0
"7058","7479","7345",0,0,0,0,0
"7059","7480","7345",0,0,0,0,0
"7060","7482","7345",0,0,0,0,0
"7061","7485","7345",0,0,0,0,0
"7062","7486","7345",0,0,0,0,0
"7063","6814","7346",0,0,0,0,0
"7064","6833","7346",0,0,0,0,0
"7065","6879","7346",0,0,0,0,0
"7066","6888","7346",0,0,0,0,0
"7067","6905","7346",0,0,0,0,0
"7068","6937","7346",0,0,0,0,0
"7069","7010","7346",0,0,0,0,0
"7070","7038","7346",0,0,0,0,0
"7071","7040","7346",0,0,0,0,0
"7072","7055","7346",0,0,0,0,0
"7073","7065","7346",0,0,0,0,0
"7074","7072","7346",0,0,0,0,0
"7075","7083","7346",0,0,0,0,0
"7076","7139","7346",0,0,0,0,0
"7077","7186","7346",0,0,0,0,0
"7078","7190","7346",0,0,0,0,0
"7079","7194","7346",2,38,26.8333333333333,32.4166666666667,0.0616966580976864
"7080","7197","7346",0,0,0,0,0
"7081","7204","7346",0,0,0,0,0
"7082","7207","7346",0,0,0,0,0
"7083","7214","7346",0,0,0,0,0
"7084","7218","7346",0,0,0,0,0
"7085","7219","7346",0,0,0,0,0
"7086","7220","7346",0,0,0,0,0
"7087","7221","7346",0,0,0,0,0
"7088","7222","7346",0,0,0,0,0
"7089","7225","7346",0,0,0,0,0
"7090","7227","7346",0,0,0,0,0
"7091","7230","7346",0,0,0,0,0
"7092","7232","7346",0,0,0,0,0
"7093","7233","7346",0,0,0,0,0
"7094","7234","7346",0,0,0,0,0
"7095","7236","7346",0,0,0,0,0
"7096","7243","7346",0,0,0,0,0
"7097","7246","7346",0,0,0,0,0
"7098","7253","7346",0,0,0,0,0
"7099","7255","7346",0,0,0,0,0
"7100","7263","7346",0,0,0,0,0
"7101","7265","7346",0,0,0,0,0
"7102","7267","7346",0,0,0,0,0
"7103","7268","7346",0,0,0,0,0
"7104","7270","7346",0,0,0,0,0
"7105","7271","7346",0,0,0,0,0
"7106","7274","7346",0,0,0,0,0
"7107","7276","7346",0,0,0,0,0
"7108","7278","7346",0,0,0,0,0
"7109","7279","7346",0,0,0,0,0
"7110","7280","7346",0,0,0,0,0
"7111","7286","7346",0,0,0,0,0
"7112","7290","7346",0,0,0,0,0
"7113","7291","7346",0,0,0,0,0
"7114","7295","7346",1,29.8333333333333,26.8333333333333,28.3333333333333,0.0352941176470588
"7115","7298","7346",0,0,0,0,0
"7116","7302","7346",0,0,0,0,0
"7117","7304","7346",0,0,0,0,0
"7118","7313","7346",0,0,0,0,0
"7119","7314","7346",0,0,0,0,0
"7120","7315","7346",0,0,0,0,0
"7121","7323","7346",0,0,0,0,0
"7122","7324","7346",0,0,0,0,0
"7123","7328","7346",0,0,0,0,0
"7124","7334","7346",0,0,0,0,0
