"","actor","subject","n","actor.obs","subject.obs","ave.obs","frequency"
"90","6911","6888",1,23.3333333333333,24.5,23.9166666666667,0.0418118466898955
"91","6911","6936",1,23.3333333333333,25.8333333333333,24.5833333333333,0.0406779661016949
"92","6911","7027",2,23.3333333333333,26.5,24.9166666666667,0.0802675585284281
"93","6911","7033",4,23.3333333333333,32.5,27.9166666666667,0.143283582089552
"94","6911","7038",3,23.3333333333333,22.5,22.9166666666667,0.130909090909091
"95","6911","7045",1,23.3333333333333,18.8333333333333,21.0833333333333,0.0474308300395257
"96","6911","7079",1,23.3333333333333,29.8333333333333,26.5833333333333,0.0376175548589342
"97","6911","7167",1,23.3333333333333,24.1666666666667,23.75,0.0421052631578947
"98","6911","7169",2,23.3333333333333,24.3333333333333,23.8333333333333,0.0839160839160839
"99","6911","7197",1,23.3333333333333,23.6666666666667,23.5,0.0425531914893617
"100","6929","6846",5,27.5,29,28.25,0.176991150442478
"101","6929","7053",2,27.5,28.5,28,0.0714285714285714
"102","6929","7088",3,27.5,23.6666666666667,25.5833333333333,0.117263843648208
"103","6929","7108",1,27.5,6.83333333333333,17.1666666666667,0.058252427184466
"104","6929","7167",1,27.5,24.1666666666667,25.8333333333333,0.0387096774193548
"105","6936","6814",6,25.8333333333333,15.1666666666667,20.5,0.292682926829268
"106","6936","6901",1,25.8333333333333,35.6666666666667,30.75,0.032520325203252
"107","6936","6911",1,25.8333333333333,23.3333333333333,24.5833333333333,0.0406779661016949
"108","6936","7007",1,25.8333333333333,11,18.4166666666667,0.0542986425339367
"109","6936","7010",3,25.8333333333333,25.1666666666667,25.5,0.117647058823529
"110","6936","7095",1,25.8333333333333,12.3333333333333,19.0833333333333,0.0524017467248908
"111","6936","7115",1,25.8333333333333,40.5,33.1666666666667,0.0301507537688442
"112","6936","7125",1,25.8333333333333,39.5,32.6666666666667,0.0306122448979592
"113","6936","7130",3,25.8333333333333,8.66666666666667,17.25,0.173913043478261
"114","6936","7145",1,25.8333333333333,2.33333333333333,14.0833333333333,0.0710059171597633
"115","6936","7166",1,25.8333333333333,35.8333333333333,30.8333333333333,0.0324324324324324
"116","6936","7194",1,25.8333333333333,27.1666666666667,26.5,0.0377358490566038
"117","6937","6820",1,18.8333333333333,23.8333333333333,21.3333333333333,0.046875
"118","6937","6862",1,18.8333333333333,10,14.4166666666667,0.069364161849711
"119","6937","7073",1,18.8333333333333,22.5,20.6666666666667,0.0483870967741936
"120","6937","7080",1,18.8333333333333,21.6666666666667,20.25,0.0493827160493827
"121","6937","7083",1,18.8333333333333,18.1666666666667,18.5,0.0540540540540541
"122","6937","7099",2,18.8333333333333,20,19.4166666666667,0.103004291845494
"123","6937","7136",1,18.8333333333333,29.1666666666667,24,0.0416666666666667
"124","6937","7149",1,18.8333333333333,12.8333333333333,15.8333333333333,0.0631578947368421
"125","6937","7170",1,18.8333333333333,24.8333333333333,21.8333333333333,0.0458015267175573
"126","6937","7175",1,18.8333333333333,26.5,22.6666666666667,0.0441176470588235
"127","6937","7192",1,18.8333333333333,24.6666666666667,21.75,0.0459770114942529
"128","6938","7055",3,24,28.6666666666667,26.3333333333333,0.113924050632911
"129","6938","7056",1,24,8.16666666666667,16.0833333333333,0.0621761658031088
"130","6938","7125",1,24,39.5,31.75,0.031496062992126
"131","6938","7191",1,24,7.66666666666667,15.8333333333333,0.0631578947368421
"132","6993","6833",7,27.1666666666667,43,35.0833333333333,0.199524940617577
"133","6993","7028",1,27.1666666666667,36,31.5833333333333,0.0316622691292876
"134","6993","7055",2,27.1666666666667,28.6666666666667,27.9166666666667,0.0716417910447761
"135","6993","7059",2,27.1666666666667,24.8333333333333,26,0.0769230769230769
"136","6993","7072",1,27.1666666666667,39.6666666666667,33.4166666666667,0.029925187032419
"137","6993","7107",3,27.1666666666667,31,29.0833333333333,0.103151862464183
"138","6993","7125",2,27.1666666666667,39.5,33.3333333333333,0.06
"139","6993","7135",1,27.1666666666667,22.8333333333333,25,0.04
"140","6993","7166",2,27.1666666666667,35.8333333333333,31.5,0.0634920634920635
"141","6993","7193",2,27.1666666666667,25.6666666666667,26.4166666666667,0.0757097791798107
"142","6995","7065",2,22.1666666666667,20,21.0833333333333,0.0948616600790514
"143","6995","7132",1,22.1666666666667,24.8333333333333,23.5,0.0425531914893617
"144","6995","7140",1,22.1666666666667,19.6666666666667,20.9166666666667,0.047808764940239
"145","6995","7192",1,22.1666666666667,24.6666666666667,23.4166666666667,0.0427046263345196
"146","7007","6814",1,11,15.1666666666667,13.0833333333333,0.0764331210191083
"147","7007","6825",1,11,27,19,0.0526315789473684
"148","7007","6905",1,11,8.5,9.75,0.102564102564103
"149","7007","6936",1,11,25.8333333333333,18.4166666666667,0.0542986425339367
"150","7007","7010",1,11,25.1666666666667,18.0833333333333,0.0552995391705069
"151","7007","7078",1,11,22,16.5,0.0606060606060606
"152","7010","6814",1,25.1666666666667,15.1666666666667,20.1666666666667,0.0495867768595041
"153","7010","6846",3,25.1666666666667,29,27.0833333333333,0.110769230769231
"154","7010","6936",4,25.1666666666667,25.8333333333333,25.5,0.156862745098039
"155","7010","7007",1,25.1666666666667,11,18.0833333333333,0.0552995391705069
"156","7010","7053",1,25.1666666666667,28.5,26.8333333333333,0.0372670807453416
"157","7010","7095",2,25.1666666666667,12.3333333333333,18.75,0.106666666666667
"158","7010","7130",3,25.1666666666667,8.66666666666667,16.9166666666667,0.177339901477832
"159","7010","7198",1,25.1666666666667,7.16666666666667,16.1666666666667,0.0618556701030928
"160","7016","6820",1,14.1666666666667,23.8333333333333,19,0.0526315789473684
"161","7016","6862",3,14.1666666666667,10,12.0833333333333,0.248275862068966
"162","7016","7186",2,14.1666666666667,13.3333333333333,13.75,0.145454545454545
"163","7021","6819",1,29,23.8333333333333,26.4166666666667,0.0378548895899054
"164","7021","7073",1,29,22.5,25.75,0.0388349514563107
"165","7021","7103",2,29,24.5,26.75,0.0747663551401869
"166","7021","7136",6,29,29.1666666666667,29.0833333333333,0.206303724928367
"167","7021","7170",2,29,24.8333333333333,26.9166666666667,0.0743034055727554
"168","7021","7194",5,29,27.1666666666667,28.0833333333333,0.178041543026706
"169","7027","6888",10,26.5,24.5,25.5,0.392156862745098
"170","7027","6911",3,26.5,23.3333333333333,24.9166666666667,0.120401337792642
"171","7027","7029",1,26.5,14.1666666666667,20.3333333333333,0.0491803278688525
"172","7027","7033",1,26.5,32.5,29.5,0.0338983050847458
"173","7027","7038",3,26.5,22.5,24.5,0.122448979591837
"174","7027","7055",1,26.5,28.6666666666667,27.5833333333333,0.0362537764350453
"175","7027","7079",2,26.5,29.8333333333333,28.1666666666667,0.0710059171597633
"176","7027","7167",1,26.5,24.1666666666667,25.3333333333333,0.0394736842105263
