"","id1","id2","n","n_behave","n_scan","actor.obs","subject.obs","ave.obs","frequency"
"335","7298","6818",6,6,0,47.8333333333333,NA,NA,NA
"336","7298","7246",22,9,13,47.8333333333333,50.5,49.1666666666667,0.447457627118644
"337","7298","7323",1,1,0,47.8333333333333,6.5,27.1666666666667,0.0368098159509202
"338","7298","7324",10,3,7,47.8333333333333,48.8333333333333,48.3333333333333,0.206896551724138
"339","7298","7328",7,3,4,47.8333333333333,46.5,47.1666666666667,0.148409893992933
"340","7298","7427",11,6,5,47.8333333333333,49.5,48.6666666666667,0.226027397260274
"341","7298","7448",10,6,4,47.8333333333333,23.6666666666667,35.75,0.27972027972028
"342","7298","7453",10,4,6,47.8333333333333,34.3333333333333,41.0833333333333,0.243407707910751
"343","7298","7461",19,9,10,47.8333333333333,29.6666666666667,38.75,0.490322580645161
"344","7302","7190",8,2,6,39,32.5,35.75,0.223776223776224
"345","7302","7270",5,1,4,39,30.3333333333333,34.6666666666667,0.144230769230769
"346","7302","7334",1,1,0,39,28,33.5,0.0298507462686567
"347","7302","7345",9,2,7,39,30.5,34.75,0.258992805755396
"348","7302","7352",5,3,2,39,8.66666666666667,23.8333333333333,0.20979020979021
"349","7302","7407",19,5,14,39,31.3333333333333,35.1666666666667,0.540284360189573
"350","7302","7455",8,4,4,39,37.6666666666667,38.3333333333333,0.208695652173913
"351","7302","7480",1,1,0,39,42.6666666666667,40.8333333333333,0.0244897959183673
"352","7304","7486",2,2,0,1.66666666666667,0.666666666666667,1.16666666666667,1.71428571428571
"353","7313","7194",8,3,5,30.1666666666667,38,34.0833333333333,0.234718826405868
"354","7313","7233",14,5,9,30.1666666666667,27.1666666666667,28.6666666666667,0.488372093023256
"355","7313","7268",9,3,6,30.1666666666667,26.8333333333333,28.5,0.315789473684211
"356","7313","7286",15,7,8,30.1666666666667,26.1666666666667,28.1666666666667,0.532544378698225
"357","7313","7295",10,4,6,30.1666666666667,29.8333333333333,30,0.333333333333333
"358","7314","6888",4,1,3,11.6666666666667,11.5,11.5833333333333,0.345323741007194
"359","7314","7278",8,5,3,11.6666666666667,15,13.3333333333333,0.6
"360","7314","7340",2,1,1,11.6666666666667,11,11.3333333333333,0.176470588235294
"361","7314","7366",4,2,2,11.6666666666667,7.5,9.58333333333333,0.417391304347826
"362","7314","7390",1,1,0,11.6666666666667,45,28.3333333333333,0.0352941176470588
"363","7315","7222",2,1,1,28,16.5,22.25,0.0898876404494382
"364","7315","7253",5,2,3,28,27.1666666666667,27.5833333333333,0.181268882175227
"365","7315","7276",4,2,2,28,23.6666666666667,25.8333333333333,0.154838709677419
"366","7315","7290",1,1,0,28,8.33333333333333,18.1666666666667,0.055045871559633
"367","7315","7291",6,3,3,28,26.5,27.25,0.220183486238532
"368","7315","7342",9,3,6,28,28.5,28.25,0.31858407079646
"369","7315","7355",5,2,3,28,31.6666666666667,29.8333333333333,0.167597765363128
"370","7315","7380",7,2,5,28,27.8333333333333,27.9166666666667,0.250746268656716
"371","7315","7460",1,1,0,28,22.3333333333333,25.1666666666667,0.0397350993377483
"372","7323","7246",4,4,0,6.5,50.5,28.5,0.140350877192982
"373","7323","7298",4,1,3,6.5,47.8333333333333,27.1666666666667,0.147239263803681
"374","7323","7328",3,1,2,6.5,46.5,26.5,0.113207547169811
"375","7323","7398",2,1,1,6.5,7.33333333333333,6.91666666666667,0.289156626506024
"376","7324","6818",19,19,0,48.8333333333333,NA,NA,NA
"377","7324","7010",1,1,0,48.8333333333333,44.5,46.6666666666667,0.0214285714285714
"378","7324","7246",15,6,9,48.8333333333333,50.5,49.6666666666667,0.302013422818792
"379","7324","7298",12,6,6,48.8333333333333,47.8333333333333,48.3333333333333,0.248275862068966
"380","7324","7323",7,5,2,48.8333333333333,6.5,27.6666666666667,0.253012048192771
"381","7324","7328",6,4,2,48.8333333333333,46.5,47.6666666666667,0.125874125874126
"382","7324","7339",2,1,1,48.8333333333333,22.8333333333333,35.8333333333333,0.0558139534883721
"383","7324","7363",1,1,0,48.8333333333333,5.33333333333333,27.0833333333333,0.0369230769230769
"384","7324","7398",3,3,0,48.8333333333333,7.33333333333333,28.0833333333333,0.106824925816024
"385","7324","7427",11,6,5,48.8333333333333,49.5,49.1666666666667,0.223728813559322
"386","7324","7461",11,2,9,48.8333333333333,29.6666666666667,39.25,0.280254777070064
"387","7328","7010",2,2,0,46.5,44.5,45.5,0.043956043956044
"388","7328","7072",4,1,3,46.5,29.5,38,0.105263157894737
"389","7328","7207",6,2,4,46.5,45.6666666666667,46.0833333333333,0.130198915009042
"390","7328","7222",1,1,0,46.5,16.5,31.5,0.0317460317460317
"391","7328","7246",2,1,1,46.5,50.5,48.5,0.0412371134020619
"392","7328","7263",2,1,1,46.5,50.8333333333333,48.6666666666667,0.0410958904109589
"393","7328","7267",3,1,2,46.5,35.5,41,0.0731707317073171
"394","7328","7298",3,2,1,46.5,47.8333333333333,47.1666666666667,0.0636042402826855
"395","7328","7324",4,1,3,46.5,48.8333333333333,47.6666666666667,0.0839160839160839
"396","7328","7340",1,1,0,46.5,11,28.75,0.0347826086956522
"397","7328","7448",4,4,0,46.5,23.6666666666667,35.0833333333333,0.114014251781473
"398","7334","7038",10,4,6,28,26.8333333333333,27.4166666666667,0.364741641337386
"399","7334","7218",1,1,0,28,28.6666666666667,28.3333333333333,0.0352941176470588
"400","7334","7236",7,2,5,28,23.5,25.75,0.271844660194175
"401","7334","7271",7,4,3,28,17,22.5,0.311111111111111
"402","7334","7274",10,2,8,28,13.5,20.75,0.481927710843373
"403","7334","7280",6,3,3,28,15.3333333333333,21.6666666666667,0.276923076923077
"404","7334","7339",9,1,8,28,22.8333333333333,25.4166666666667,0.354098360655738
"405","7334","7369",7,3,4,28,23.6666666666667,25.8333333333333,0.270967741935484
"406","7334","7450",1,1,0,28,3.16666666666667,15.5833333333333,0.0641711229946524
"407","7339","6879",1,1,0,22.8333333333333,13,17.9166666666667,0.0558139534883721
"408","7339","7038",5,1,4,22.8333333333333,26.8333333333333,24.8333333333333,0.201342281879195
"409","7339","7186",1,1,0,22.8333333333333,29.3333333333333,26.0833333333333,0.0383386581469649
"410","7339","7236",7,2,5,22.8333333333333,23.5,23.1666666666667,0.302158273381295
"411","7339","7271",7,5,2,22.8333333333333,17,19.9166666666667,0.351464435146444
"412","7339","7280",3,2,1,22.8333333333333,15.3333333333333,19.0833333333333,0.157205240174672
"413","7339","7334",9,6,3,22.8333333333333,28,25.4166666666667,0.354098360655738
"414","7339","7369",10,5,5,22.8333333333333,23.6666666666667,23.25,0.43010752688172
"415","7340","6879",1,1,0,11,13,12,0.0833333333333333
"416","7340","6888",5,3,2,11,11.5,11.25,0.444444444444444
"417","7340","7194",1,1,0,11,38,24.5,0.0408163265306122
"418","7340","7278",1,1,0,11,15,13,0.0769230769230769
"419","7340","7286",1,1,0,11,26.1666666666667,18.5833333333333,0.0538116591928251
"420","7340","7295",1,1,0,11,29.8333333333333,20.4166666666667,0.0489795918367347
"421","7340","7366",4,2,2,11,7.5,9.25,0.432432432432432
"422","7340","7399",1,1,0,11,1.16666666666667,6.08333333333333,0.164383561643836
"423","7342","7220",2,1,1,28.5,31.8333333333333,30.1666666666667,0.0662983425414365
"424","7342","7230",1,1,0,28.5,16.5,22.5,0.0444444444444444
"425","7342","7253",3,3,0,28.5,27.1666666666667,27.8333333333333,0.107784431137725
"426","7342","7276",3,3,0,28.5,23.6666666666667,26.0833333333333,0.115015974440895
"427","7342","7291",6,3,3,28.5,26.5,27.5,0.218181818181818
"428","7342","7315",5,3,2,28.5,28,28.25,0.176991150442478
"429","7342","7380",8,2,6,28.5,27.8333333333333,28.1666666666667,0.284023668639053
"430","7342","7384",4,1,3,28.5,11.5,20,0.2
"431","7342","7472",1,1,0,28.5,33,30.75,0.032520325203252
"432","7345","7190",10,1,9,30.5,32.5,31.5,0.317460317460317
"433","7345","7270",9,3,6,30.5,30.3333333333333,30.4166666666667,0.295890410958904
"434","7345","7302",7,2,5,30.5,39,34.75,0.201438848920863
"435","7345","7352",4,2,2,30.5,8.66666666666667,19.5833333333333,0.204255319148936
"436","7345","7386",1,1,0,30.5,41,35.75,0.027972027972028
"437","7345","7407",10,4,6,30.5,31.3333333333333,30.9166666666667,0.32345013477089
"438","7345","7433",5,3,2,30.5,8,19.25,0.25974025974026
"439","7345","7455",8,1,7,30.5,37.6666666666667,34.0833333333333,0.234718826405868
"440","7346","7194",3,2,1,26.8333333333333,38,32.4166666666667,0.0925449871465296
"441","7346","7233",5,2,3,26.8333333333333,27.1666666666667,27,0.185185185185185
"442","7346","7286",1,1,0,26.8333333333333,26.1666666666667,26.5,0.0377358490566038
"443","7346","7295",6,3,3,26.8333333333333,29.8333333333333,28.3333333333333,0.211764705882353
"444","7346","7313",3,3,0,26.8333333333333,30.1666666666667,28.5,0.105263157894737
"445","7346","7369",1,1,0,26.8333333333333,23.6666666666667,25.25,0.0396039603960396
"446","7352","7270",5,3,2,8.66666666666667,30.3333333333333,19.5,0.256410256410256
"447","7352","7302",4,2,2,8.66666666666667,39,23.8333333333333,0.167832167832168
"448","7352","7407",4,2,2,8.66666666666667,31.3333333333333,20,0.2
"449","7355","7186",3,1,2,31.6666666666667,29.3333333333333,30.5,0.0983606557377049
"450","7355","7232",1,1,0,31.6666666666667,25.6666666666667,28.6666666666667,0.0348837209302326
"451","7355","7253",3,1,2,31.6666666666667,27.1666666666667,29.4166666666667,0.101983002832861
"452","7355","7276",4,1,3,31.6666666666667,23.6666666666667,27.6666666666667,0.144578313253012
"453","7355","7291",6,4,2,31.6666666666667,26.5,29.0833333333333,0.206303724928367
"454","7355","7315",4,2,2,31.6666666666667,28,29.8333333333333,0.134078212290503
"455","7355","7342",8,3,5,31.6666666666667,28.5,30.0833333333333,0.265927977839335
"456","7355","7380",10,6,4,31.6666666666667,27.8333333333333,29.75,0.336134453781513
"457","7355","7384",1,1,0,31.6666666666667,11.5,21.5833333333333,0.0463320463320463
"458","7355","7443",1,1,0,31.6666666666667,18.1666666666667,24.9166666666667,0.040133779264214
"459","7355","7460",1,1,0,31.6666666666667,22.3333333333333,27,0.037037037037037
"460","7366","6879",2,1,1,7.5,13,10.25,0.195121951219512
"461","7366","6888",13,6,7,7.5,11.5,9.5,1.36842105263158
"462","7366","7278",5,3,2,7.5,15,11.25,0.444444444444444
"463","7366","7340",4,3,1,7.5,11,9.25,0.432432432432432
"464","7367","7190",8,6,2,16,32.5,24.25,0.329896907216495
"465","7367","7345",6,2,4,16,30.5,23.25,0.258064516129032
"466","7367","7407",5,1,4,16,31.3333333333333,23.6666666666667,0.211267605633803
"467","7367","7433",3,1,2,16,8,12,0.25
"468","7367","7455",6,1,5,16,37.6666666666667,26.8333333333333,0.22360248447205
"469","7369","7236",4,1,3,23.6666666666667,23.5,23.5833333333333,0.169611307420495
"470","7369","7271",7,2,5,23.6666666666667,17,20.3333333333333,0.344262295081967
"471","7369","7274",2,1,1,23.6666666666667,13.5,18.5833333333333,0.10762331838565
"472","7369","7334",7,1,6,23.6666666666667,28,25.8333333333333,0.270967741935484
"473","7369","7339",6,2,4,23.6666666666667,22.8333333333333,23.25,0.258064516129032
"474","7369","7410",1,1,0,23.6666666666667,41.6666666666667,32.6666666666667,0.0306122448979592
"475","7380","7040",1,1,0,27.8333333333333,39.5,33.6666666666667,0.0297029702970297
"476","7380","7253",1,1,0,27.8333333333333,27.1666666666667,27.5,0.0363636363636364
"477","7380","7276",3,2,1,27.8333333333333,23.6666666666667,25.75,0.116504854368932
"478","7380","7291",7,1,6,27.8333333333333,26.5,27.1666666666667,0.257668711656442
"479","7380","7315",8,4,4,27.8333333333333,28,27.9166666666667,0.286567164179104
"480","7380","7342",14,5,9,27.8333333333333,28.5,28.1666666666667,0.497041420118343
"481","7380","7355",9,2,7,27.8333333333333,31.6666666666667,29.75,0.302521008403361
"482","7380","7384",4,1,3,27.8333333333333,11.5,19.6666666666667,0.203389830508475
"483","7380","7455",1,1,0,27.8333333333333,37.6666666666667,32.75,0.0305343511450382
"484","7380","7472",1,1,0,27.8333333333333,33,30.4166666666667,0.0328767123287671
"485","7381","7304",1,1,0,3.66666666666667,1.66666666666667,2.66666666666667,0.375
"486","7381","7363",4,4,0,3.66666666666667,5.33333333333333,4.5,0.888888888888889
"487","7384","7291",1,1,0,11.5,26.5,19,0.0526315789473684
"488","7384","7315",3,1,2,11.5,28,19.75,0.151898734177215
"489","7384","7342",3,1,2,11.5,28.5,20,0.15
"490","7384","7380",3,3,0,11.5,27.8333333333333,19.6666666666667,0.152542372881356
"491","7386","7040",10,6,4,41,39.5,40.25,0.248447204968944
"492","7386","7139",10,2,8,41,36.6666666666667,38.8333333333333,0.257510729613734
"493","7386","7390",10,2,8,41,45,43,0.232558139534884
"494","7386","7410",13,4,9,41,41.6666666666667,41.3333333333333,0.314516129032258
"495","7386","7426",11,1,10,41,41.3333333333333,41.1666666666667,0.267206477732793
"496","7386","7452",1,1,0,41,2.16666666666667,21.5833333333333,0.0463320463320463
"497","7386","7480",5,4,1,41,42.6666666666667,41.8333333333333,0.119521912350598
"498","7386","7485",6,1,5,41,20.8333333333333,30.9166666666667,0.194070080862534
"499","7390","7040",13,3,10,45,39.5,42.25,0.307692307692308
"500","7390","7139",13,6,7,45,36.6666666666667,40.8333333333333,0.318367346938776
"501","7390","7345",2,2,0,45,30.5,37.75,0.0529801324503311
"502","7390","7355",1,1,0,45,31.6666666666667,38.3333333333333,0.0260869565217391
"503","7390","7384",1,1,0,45,11.5,28.25,0.0353982300884956
"504","7390","7386",17,2,15,45,41,43,0.395348837209302
"505","7390","7410",13,4,9,45,41.6666666666667,43.3333333333333,0.3
"506","7390","7426",24,8,16,45,41.3333333333333,43.1666666666667,0.555984555984556
"507","7390","7480",10,5,5,45,42.6666666666667,43.8333333333333,0.228136882129278
"508","7390","7485",9,2,7,45,20.8333333333333,32.9166666666667,0.273417721518987
"509","7391","6814",5,1,4,25.8333333333333,12,18.9166666666667,0.26431718061674
"510","7391","6905",1,1,0,25.8333333333333,1.16666666666667,13.5,0.0740740740740741
"511","7391","7072",1,1,0,25.8333333333333,29.5,27.6666666666667,0.036144578313253
"512","7391","7234",12,4,8,25.8333333333333,28.3333333333333,27.0833333333333,0.443076923076923
"513","7391","7255",7,3,4,25.8333333333333,33.6666666666667,29.75,0.235294117647059
"514","7391","7265",4,2,2,25.8333333333333,16.1666666666667,21,0.19047619047619
"515","7391","7462",4,1,3,25.8333333333333,13.1666666666667,19.5,0.205128205128205
"516","7398","7298",4,4,0,7.33333333333333,47.8333333333333,27.5833333333333,0.145015105740181
"517","7398","7323",3,2,1,7.33333333333333,6.5,6.91666666666667,0.433734939759036
"518","7398","7324",5,3,2,7.33333333333333,48.8333333333333,28.0833333333333,0.178041543026706
"519","7407","7190",7,2,5,31.3333333333333,32.5,31.9166666666667,0.219321148825065
"520","7407","7270",9,2,7,31.3333333333333,30.3333333333333,30.8333333333333,0.291891891891892
"521","7407","7302",15,9,6,31.3333333333333,39,35.1666666666667,0.42654028436019
"522","7407","7345",3,1,2,31.3333333333333,30.5,30.9166666666667,0.0970350404312669
"523","7407","7352",3,2,1,31.3333333333333,8.66666666666667,20,0.15
"524","7407","7367",5,1,4,31.3333333333333,16,23.6666666666667,0.211267605633803
"525","7407","7455",8,4,4,31.3333333333333,37.6666666666667,34.5,0.231884057971014
"526","7410","7040",10,2,8,41.6666666666667,39.5,40.5833333333333,0.246406570841889
"527","7410","7139",11,2,9,41.6666666666667,36.6666666666667,39.1666666666667,0.280851063829787
"528","7410","7386",14,4,10,41.6666666666667,41,41.3333333333333,0.338709677419355
"529","7410","7390",13,6,7,41.6666666666667,45,43.3333333333333,0.3
"530","7410","7426",10,3,7,41.6666666666667,41.3333333333333,41.5,0.240963855421687
"531","7410","7480",12,3,9,41.6666666666667,42.6666666666667,42.1666666666667,0.284584980237154
"532","7410","7485",5,2,3,41.6666666666667,20.8333333333333,31.25,0.16
"533","7424","6937",10,7,3,32.1666666666667,20.3333333333333,26.25,0.380952380952381
"534","7424","7083",5,3,2,32.1666666666667,27.3333333333333,29.75,0.168067226890756
"535","7424","7207",2,1,1,32.1666666666667,45.6666666666667,38.9166666666667,0.0513918629550321
"536","7424","7425",3,2,1,32.1666666666667,4.66666666666667,18.4166666666667,0.16289592760181
"537","7424","7430",1,1,0,32.1666666666667,2.66666666666667,17.4166666666667,0.0574162679425837
"538","7424","7475",9,4,5,32.1666666666667,27.1666666666667,29.6666666666667,0.303370786516854
"539","7424","7479",5,1,4,32.1666666666667,16,24.0833333333333,0.207612456747405
"540","7425","7083",3,2,1,4.66666666666667,27.3333333333333,16,0.1875
"541","7426","7040",6,3,3,41.3333333333333,39.5,40.4166666666667,0.148453608247423
"542","7426","7346",1,1,0,41.3333333333333,26.8333333333333,34.0833333333333,0.0293398533007335
"543","7426","7386",15,3,12,41.3333333333333,41,41.1666666666667,0.364372469635627
"544","7426","7390",18,6,12,41.3333333333333,45,43.1666666666667,0.416988416988417
"545","7426","7410",9,5,4,41.3333333333333,41.6666666666667,41.5,0.216867469879518
"546","7426","7424",1,1,0,41.3333333333333,32.1666666666667,36.75,0.0272108843537415
"547","7426","7480",11,4,7,41.3333333333333,42.6666666666667,42,0.261904761904762
"548","7426","7485",11,2,9,41.3333333333333,20.8333333333333,31.0833333333333,0.353887399463807
"549","7427","6818",4,4,0,49.5,NA,NA,NA
"550","7427","7222",1,1,0,49.5,16.5,33,0.0303030303030303
"551","7427","7246",9,2,7,49.5,50.5,50,0.18
"552","7427","7263",1,1,0,49.5,50.8333333333333,50.1666666666667,0.0199335548172757
"553","7427","7298",11,7,4,49.5,47.8333333333333,48.6666666666667,0.226027397260274
"554","7427","7323",1,1,0,49.5,6.5,28,0.0357142857142857
"555","7427","7324",20,10,10,49.5,48.8333333333333,49.1666666666667,0.406779661016949
"556","7427","7328",3,3,0,49.5,46.5,48,0.0625
"557","7427","7448",7,2,5,49.5,23.6666666666667,36.5833333333333,0.191343963553531
"558","7427","7453",4,1,3,49.5,34.3333333333333,41.9166666666667,0.0954274353876739
"559","7427","7461",8,2,6,49.5,29.6666666666667,39.5833333333333,0.202105263157895
"560","7427","7472",1,1,0,49.5,33,41.25,0.0242424242424242
"561","7430","7424",1,1,0,2.66666666666667,32.1666666666667,17.4166666666667,0.0574162679425837
"562","7430","7475",1,1,0,2.66666666666667,27.1666666666667,14.9166666666667,0.0670391061452514
"563","7433","7190",2,1,1,8,32.5,20.25,0.0987654320987654
"564","7443","7355",1,1,0,18.1666666666667,31.6666666666667,24.9166666666667,0.040133779264214
"565","7448","",1,1,0,23.6666666666667,NA,NA,NA
"566","7448","6818",1,1,0,23.6666666666667,NA,NA,NA
"567","7448","7246",3,2,1,23.6666666666667,50.5,37.0833333333333,0.0808988764044944
"568","7448","7298",14,10,4,23.6666666666667,47.8333333333333,35.75,0.391608391608392
"569","7448","7324",4,3,1,23.6666666666667,48.8333333333333,36.25,0.110344827586207
"570","7448","7427",4,3,1,23.6666666666667,49.5,36.5833333333333,0.109339407744875
"571","7448","7453",2,2,0,23.6666666666667,34.3333333333333,29,0.0689655172413793
"572","7448","7461",4,2,2,23.6666666666667,29.6666666666667,26.6666666666667,0.15
"573","7450","7268",1,1,0,3.16666666666667,26.8333333333333,15,0.0666666666666667
"574","7450","7326",1,1,0,3.16666666666667,NA,NA,NA
"575","7450","7339",1,1,0,3.16666666666667,22.8333333333333,13,0.0769230769230769
"576","7452","7326",1,1,0,2.16666666666667,NA,NA,NA
"577","7452","7450",1,1,0,2.16666666666667,3.16666666666667,2.66666666666667,0.375
"578","7453","6818",2,2,0,34.3333333333333,NA,NA,NA
"579","7453","7072",1,1,0,34.3333333333333,29.5,31.9166666666667,0.031331592689295
"580","7453","7246",6,4,2,34.3333333333333,50.5,42.4166666666667,0.141453831041257
"581","7453","7298",10,3,7,34.3333333333333,47.8333333333333,41.0833333333333,0.243407707910751
"582","7453","7328",1,1,0,34.3333333333333,46.5,40.4166666666667,0.0247422680412371
"583","7453","7427",10,5,5,34.3333333333333,49.5,41.9166666666667,0.238568588469185
"584","7453","7448",5,4,1,34.3333333333333,23.6666666666667,29,0.172413793103448
"585","7453","7461",10,4,6,34.3333333333333,29.6666666666667,32,0.3125
"586","7455","7190",8,3,5,37.6666666666667,32.5,35.0833333333333,0.228028503562945
"587","7455","7270",4,2,2,37.6666666666667,30.3333333333333,34,0.117647058823529
"588","7455","7302",7,3,4,37.6666666666667,39,38.3333333333333,0.182608695652174
"589","7455","7345",8,1,7,37.6666666666667,30.5,34.0833333333333,0.234718826405868
"590","7455","7367",4,2,2,37.6666666666667,16,26.8333333333333,0.149068322981366
"591","7455","7407",10,6,4,37.6666666666667,31.3333333333333,34.5,0.289855072463768
"592","7456","7220",5,2,3,13.3333333333333,31.8333333333333,22.5833333333333,0.22140221402214
"593","7456","7227",2,1,1,13.3333333333333,18,15.6666666666667,0.127659574468085
"594","7456","7253",2,1,1,13.3333333333333,27.1666666666667,20.25,0.0987654320987654
"595","7456","7255",1,1,0,13.3333333333333,33.6666666666667,23.5,0.0425531914893617
"596","7456","7290",3,1,2,13.3333333333333,8.33333333333333,10.8333333333333,0.276923076923077
"597","7456","7291",1,1,0,13.3333333333333,26.5,19.9166666666667,0.0502092050209205
"598","7456","7315",2,1,1,13.3333333333333,28,20.6666666666667,0.0967741935483871
"599","7456","7345",1,1,0,13.3333333333333,30.5,21.9166666666667,0.0456273764258555
"600","7460","7010",7,3,4,22.3333333333333,44.5,33.4166666666667,0.209476309226933
"601","7460","7072",5,1,4,22.3333333333333,29.5,25.9166666666667,0.192926045016077
"602","7460","7225",1,1,0,22.3333333333333,6.16666666666667,14.25,0.0701754385964912
"603","7460","7267",6,1,5,22.3333333333333,35.5,28.9166666666667,0.207492795389049
"604","7460","7328",2,1,1,22.3333333333333,46.5,34.4166666666667,0.0581113801452785
"605","7460","7472",5,3,2,22.3333333333333,33,27.6666666666667,0.180722891566265
"606","7461","6818",2,2,0,29.6666666666667,NA,NA,NA
"607","7461","7246",11,3,8,29.6666666666667,50.5,40.0833333333333,0.274428274428274
"608","7461","7298",9,2,7,29.6666666666667,47.8333333333333,38.75,0.232258064516129
"609","7461","7324",7,3,4,29.6666666666667,48.8333333333333,39.25,0.178343949044586
"610","7461","7427",5,1,4,29.6666666666667,49.5,39.5833333333333,0.126315789473684
"611","7461","7448",8,3,5,29.6666666666667,23.6666666666667,26.6666666666667,0.3
"612","7461","7453",8,4,4,29.6666666666667,34.3333333333333,32,0.25
"613","7462","7234",9,5,4,13.1666666666667,28.3333333333333,20.75,0.433734939759036
"614","7462","7255",3,1,2,13.1666666666667,33.6666666666667,23.4166666666667,0.128113879003559
"615","7462","7265",1,1,0,13.1666666666667,16.1666666666667,14.6666666666667,0.0681818181818182
"616","7462","7391",4,2,2,13.1666666666667,25.8333333333333,19.5,0.205128205128205
"617","7472","7010",2,2,0,33,44.5,38.75,0.0516129032258065
"618","7472","7220",3,2,1,33,31.8333333333333,32.4166666666667,0.0925449871465296
"619","7472","7230",4,3,1,33,16.5,24.75,0.161616161616162
"620","7472","7267",2,1,1,33,35.5,34.25,0.0583941605839416
"621","7472","7291",4,3,1,33,26.5,29.75,0.134453781512605
"622","7472","7460",1,1,0,33,22.3333333333333,27.6666666666667,0.036144578313253
"623","7475","6937",6,2,4,27.1666666666667,20.3333333333333,23.75,0.252631578947368
"624","7475","7083",11,4,7,27.1666666666667,27.3333333333333,27.25,0.403669724770642
"625","7475","7233",1,1,0,27.1666666666667,27.1666666666667,27.1666666666667,0.0368098159509202
"626","7475","7234",1,1,0,27.1666666666667,28.3333333333333,27.75,0.036036036036036
"627","7475","7424",7,2,5,27.1666666666667,32.1666666666667,29.6666666666667,0.235955056179775
"628","7475","7425",3,1,2,27.1666666666667,4.66666666666667,15.9166666666667,0.18848167539267
"629","7475","7479",8,2,6,27.1666666666667,16,21.5833333333333,0.370656370656371
"630","7477","7065",1,1,0,4.66666666666667,1.5,3.08333333333333,0.324324324324324
"631","7477","7221",1,1,0,4.66666666666667,4.83333333333333,4.75,0.210526315789474
"632","7477","7291",1,1,0,4.66666666666667,26.5,15.5833333333333,0.0641711229946524
"633","7477","7342",1,1,0,4.66666666666667,28.5,16.5833333333333,0.0603015075376884
"634","7477","7472",1,1,0,4.66666666666667,33,18.8333333333333,0.0530973451327434
"635","7479","6937",5,2,3,16,20.3333333333333,18.1666666666667,0.275229357798165
"636","7479","7083",3,2,1,16,27.3333333333333,21.6666666666667,0.138461538461538
"637","7479","7424",3,2,1,16,32.1666666666667,24.0833333333333,0.124567474048443
"638","7479","7475",6,2,4,16,27.1666666666667,21.5833333333333,0.277992277992278
"639","7480","7040",11,5,6,42.6666666666667,39.5,41.0833333333333,0.267748478701826
"640","7480","7139",10,3,7,42.6666666666667,36.6666666666667,39.6666666666667,0.252100840336134
"641","7480","7386",7,2,5,42.6666666666667,41,41.8333333333333,0.167330677290837
"642","7480","7390",8,2,6,42.6666666666667,45,43.8333333333333,0.182509505703422
"643","7480","7410",14,3,11,42.6666666666667,41.6666666666667,42.1666666666667,0.33201581027668
"644","7480","7426",9,3,6,42.6666666666667,41.3333333333333,42,0.214285714285714
"645","7480","7485",5,1,4,42.6666666666667,20.8333333333333,31.75,0.15748031496063
"646","7482","6879",1,1,0,1.83333333333333,13,7.41666666666667,0.134831460674157
"647","7482","7221",3,2,1,1.83333333333333,4.83333333333333,3.33333333333333,0.9
"648","7485","7040",3,1,2,20.8333333333333,39.5,30.1666666666667,0.0994475138121547
"649","7485","7390",4,1,3,20.8333333333333,45,32.9166666666667,0.121518987341772
"650","7485","7480",3,1,2,20.8333333333333,42.6666666666667,31.75,0.094488188976378
"651","sun ","7286",1,1,0,NA,26.1666666666667,NA,NA
"652","6814","7186",1,0,1,12,29.3333333333333,20.6666666666667,0.0483870967741936
"653","6814","7456",1,0,1,12,13.3333333333333,12.6666666666667,0.0789473684210526
"654","6814","7462",6,0,6,12,13.1666666666667,12.5833333333333,0.47682119205298
"655","6833","7204",1,0,1,22.5,2.83333333333333,12.6666666666667,0.0789473684210526
"656","6833","7279",2,0,2,22.5,53.6666666666667,38.0833333333333,0.0525164113785558
"657","6879","6888",4,0,4,13,11.5,12.25,0.326530612244898
"658","6879","7278",1,0,1,13,15,14,0.0714285714285714
"659","6879","7355",1,0,1,13,31.6666666666667,22.3333333333333,0.0447761194029851
"660","6879","7366",1,0,1,13,7.5,10.25,0.0975609756097561
"661","6888","7038",1,0,1,11.5,26.8333333333333,19.1666666666667,0.0521739130434783
"662","6888","7040",1,0,1,11.5,39.5,25.5,0.0392156862745098
"663","6888","7236",1,0,1,11.5,23.5,17.5,0.0571428571428571
"664","6888","7278",1,0,1,11.5,15,13.25,0.0754716981132075
"665","6888","7369",1,0,1,11.5,23.6666666666667,17.5833333333333,0.0568720379146919
"666","6937","7424",1,0,1,20.3333333333333,32.1666666666667,26.25,0.0380952380952381
"667","6937","7425",1,0,1,20.3333333333333,4.66666666666667,12.5,0.08
"668","6937","7475",2,0,2,20.3333333333333,27.1666666666667,23.75,0.0842105263157895
"669","7038","7236",4,0,4,26.8333333333333,23.5,25.1666666666667,0.158940397350993
"670","7040","7222",1,0,1,39.5,16.5,28,0.0357142857142857
"671","7040","7276",1,0,1,39.5,23.6666666666667,31.5833333333333,0.0316622691292876
"672","7072","7265",1,0,1,29.5,16.1666666666667,22.8333333333333,0.0437956204379562
"673","7083","7268",1,0,1,27.3333333333333,26.8333333333333,27.0833333333333,0.0369230769230769
"674","7083","7295",1,0,1,27.3333333333333,29.8333333333333,28.5833333333333,0.0349854227405248
"675","7083","7425",1,0,1,27.3333333333333,4.66666666666667,16,0.0625
