"","actor","subject","n","actor.obs","subject.obs","ave.obs","frequency"
"199","7169","7085",1,24.3333333333333,21.1666666666667,22.75,0.043956043956044
"200","7169","7098",1,24.3333333333333,29.6666666666667,27,0.037037037037037
"201","7169","7102",2,24.3333333333333,22.1666666666667,23.25,0.0860215053763441
"202","7169","7110",1,24.3333333333333,18.3333333333333,21.3333333333333,0.046875
"203","7169","7135",1,24.3333333333333,22.8333333333333,23.5833333333333,0.0424028268551237
"204","7169","7167",1,24.3333333333333,24.1666666666667,24.25,0.0412371134020619
"205","7170","7078",2,24.8333333333333,22,23.4166666666667,0.0854092526690391
"206","7170","7102",1,24.8333333333333,22.1666666666667,23.5,0.0425531914893617
"207","7170","7140",1,24.8333333333333,19.6666666666667,22.25,0.0449438202247191
"208","7170","7149",1,24.8333333333333,12.8333333333333,18.8333333333333,0.0530973451327434
"209","7170","7194",1,24.8333333333333,27.1666666666667,26,0.0384615384615385
"210","7171","6838",1,39.8333333333333,37.8333333333333,38.8333333333333,0.0257510729613734
"211","7171","7028",1,39.8333333333333,36,37.9166666666667,0.0263736263736264
"212","7171","7059",1,39.8333333333333,24.8333333333333,32.3333333333333,0.0309278350515464
"213","7171","7072",1,39.8333333333333,39.6666666666667,39.75,0.0251572327044025
"214","7171","7107",1,39.8333333333333,31,35.4166666666667,0.0282352941176471
"215","7171","7166",3,39.8333333333333,35.8333333333333,37.8333333333333,0.079295154185022
"216","7175","6862",1,26.5,10,18.25,0.0547945205479452
"217","7175","7183",1,26.5,34.8333333333333,30.6666666666667,0.0326086956521739
"218","7183","6901",1,34.8333333333333,35.6666666666667,35.25,0.0283687943262411
"219","7183","6937",1,34.8333333333333,18.8333333333333,26.8333333333333,0.0372670807453416
"220","7183","7053",2,34.8333333333333,28.5,31.6666666666667,0.0631578947368421
"221","7183","7098",1,34.8333333333333,29.6666666666667,32.25,0.0310077519379845
"222","7183","7110",1,34.8333333333333,18.3333333333333,26.5833333333333,0.0376175548589342
"223","7183","7135",1,34.8333333333333,22.8333333333333,28.8333333333333,0.0346820809248555
"224","7183","7138",1,34.8333333333333,31.8333333333333,33.3333333333333,0.03
"225","7183","7167",1,34.8333333333333,24.1666666666667,29.5,0.0338983050847458
"226","7183","7194",1,34.8333333333333,27.1666666666667,31,0.032258064516129
"227","7186","7045",1,13.3333333333333,18.8333333333333,16.0833333333333,0.0621761658031088
"228","7186","7100",1,13.3333333333333,16.3333333333333,14.8333333333333,0.0674157303370787
"229","7186","7110",1,13.3333333333333,18.3333333333333,15.8333333333333,0.0631578947368421
"230","7186","7197",2,13.3333333333333,23.6666666666667,18.5,0.108108108108108
"231","7192","7028",1,24.6666666666667,36,30.3333333333333,0.032967032967033
"232","7192","7099",2,24.6666666666667,20,22.3333333333333,0.0895522388059701
"233","7193","6838",4,25.6666666666667,37.8333333333333,31.75,0.125984251968504
"234","7193","6901",1,25.6666666666667,35.6666666666667,30.6666666666667,0.0326086956521739
"235","7193","6993",1,25.6666666666667,27.1666666666667,26.4166666666667,0.0378548895899054
"236","7193","7031",1,25.6666666666667,12.6666666666667,19.1666666666667,0.0521739130434783
"237","7193","7202",1,25.6666666666667,5.5,15.5833333333333,0.0641711229946524
"238","7194","7073",1,27.1666666666667,22.5,24.8333333333333,0.0402684563758389
"239","7194","7103",1,27.1666666666667,24.5,25.8333333333333,0.0387096774193548
"240","7194","7114",3,27.1666666666667,21.6666666666667,24.4166666666667,0.122866894197952
"241","7194","7136",1,27.1666666666667,29.1666666666667,28.1666666666667,0.0355029585798817
"242","7194","7170",1,27.1666666666667,24.8333333333333,26,0.0384615384615385
"243","7194","7200",1,27.1666666666667,18.1666666666667,22.6666666666667,0.0441176470588235
"244","7197","7085",1,23.6666666666667,21.1666666666667,22.4166666666667,0.0446096654275093
"245","7197","7117",1,23.6666666666667,32.6666666666667,28.1666666666667,0.0355029585798817
"246","7197","7183",1,23.6666666666667,34.8333333333333,29.25,0.0341880341880342
"247","7197","7186",2,23.6666666666667,13.3333333333333,18.5,0.108108108108108
"248","7198","6936",1,7.16666666666667,25.8333333333333,16.5,0.0606060606060606
"249","7199","7045",1,9.16666666666667,18.8333333333333,14,0.0714285714285714
"250","7199","7084",1,9.16666666666667,21.8333333333333,15.5,0.0645161290322581
"251","7199","7175",1,9.16666666666667,26.5,17.8333333333333,0.0560747663551402
