"","id","proximity","affiliative","agonistic"
"62",7334,0.110491413422745,-0.340544077577999,-0.445765725742987
"63",7339,-0.230285648950508,-0.445507980803689,-0.0271335659147906
"64",7340,0.598155140612056,-0.487612407305778,-0.864397885571184
"65",7342,1.38546766402612,0.413261273320349,1.2287629135698
"66",7345,-0.0305197848006698,-0.508444890982862,-0.0271335659147906
"67",7346,0.768543671798682,-0.265529864074516,0.391498593913406
"68",7352,-0.753202175695672,-0.513309027284129,-0.445765725742987
"69",7355,1.85550499143751,0.609724212974338,1.647395073398
"70",7363,-0.770828575473599,-0.443613483700682,-0.864397885571184
"71",7366,-0.770828575473599,-0.508886413016601,-0.864397885571184
"72",7367,0.27500447801673,-0.496926001937472,-0.0271335659147906
"73",7369,-0.629817377250184,-0.077167261316565,0.391498593913406
"74",7380,0.233876211868233,0.0591115207369557,-0.0271335659147906
"75",7381,-0.770828575473599,-0.487517090994114,-0.864397885571184
"76",7384,-0.394798713544492,-0.159047016695972,0.391498593913406
"77",7386,0.19862341231238,-0.341794470660989,-0.0271335659147906
"78",7390,1.13869806713515,-0.323146697948049,-0.0271335659147906
"79",7391,-0.635692843842826,0.878315080644589,1.647395073398
"80",7398,-0.770828575473599,-0.428074430623903,-0.864397885571184
"81",7399,-0.770828575473599,-0.518690893053735,-0.864397885571184
"82",7407,-0.253787515321077,-0.501869580459444,0.391498593913406
"83",7410,-0.359545913988638,-0.297763371362846,0.391498593913406
"84",7424,-0.195032849394654,-0.512111715720636,-0.864397885571184
"85",7425,-0.764953108880956,-0.518690893053735,-0.864397885571184
"86",7426,1.29733566513649,-0.393924607173744,-0.864397885571184
"87",7427,4.32320096034727,0.276607827630894,1.647395073398
"88",7430,-0.764953108880956,-0.515121701158802,-0.864397885571184
"89",7433,-0.753202175695672,-0.516996405956965,-0.445765725742987
"90",7443,-0.717949376139818,-0.448018509561585,1.2287629135698
"91",7448,-0.770828575473599,0.257325148901073,-0.864397885571184
"92",7450,-0.735575775917745,-0.518690893053735,-0.864397885571184
"93",7452,-0.770828575473599,-0.511033806699271,-0.864397885571184
"94",7453,0.909554870022097,0.0977703899085206,-0.445765725742987
"95",7455,-0.582813644509045,-0.508540610792332,0.391498593913406
"96",7456,-0.764953108880956,-0.437788917206918,-0.864397885571184
"97",7460,0.12224234660803,1.75173241472761,-0.0271335659147906
"98",7461,-0.770828575473599,0.0259515528608097,-0.864397885571184
"99",7462,-0.764953108880956,-0.350596675426745,-0.864397885571184
"100",7472,0.439517542610714,1.1079257198822,2.90329155288259
"101",7474,-0.770828575473599,-0.518690893053735,-0.864397885571184
"102",7475,1.23858099921007,-0.461703515807017,-0.445765725742987
"103",7477,0.410140209647502,-0.300587091616612,-0.445765725742987
"104",7479,-0.524058978582623,-0.493504665337388,-0.445765725742987
"105",7480,2.84845884559405,-0.40149596504973,1.647395073398
"106",7482,-0.770828575473599,-0.518690893053734,-0.864397885571184
"107",7485,-0.770828575473599,-0.478574879558144,-0.0271335659147906
"108",7486,-0.770828575473599,-0.518690893053735,-0.864397885571184
